journal,issn,category_publindex,year_publindex
"INTERNATIONAL JOURNAL OF MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES",1307-7465,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES [ELECTRONIC ONLY]",2070-3880,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND ANALYSIS,0973-3604,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND COMPUTATION,0974-570X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND COMPUTATION,0974-5718,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND COMPUTER SCIENCE,1814-0424,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND COMPUTER SCIENCE,1814-0432,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES,1687-0425,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES,0161-1712,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND STATISTICS,0973-8347,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS AND STATISTICS,0974-7117,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS IN OPERATIONAL RESEARCH (IJMOR),1757-5850,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS IN OPERATIONAL RESEARCH (IJMOR),1757-5869,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MATHEMATICS SCIENCES,1306-9292,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MECHANICAL ENGINEERING EDUCATION,0306-4190,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MECHANICAL SYSTEMS SCIENCE AND ENGINEERING,1307-7473,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MECHATRONICS AND MANUFACTURING SYSTEMS,1753-1039,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MEDIA AND CULTURAL POLITICS,1740-8296,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MEDICAL ENGINEERING AND INFORMATICS,1755-0653,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MEDICAL SCIENCES (INDIA),0974-2654,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MEDICINAL AND AROMATIC PLANTS,2249-4340,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF METADATA, SEMANTICS AND ONTOLOGIES",1744-2621,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF METAHEURISTICS,1755-2176,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF METAHEURISTICS,1755-2184,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MICROBIOLOGY,1687-918X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MICROBIOLOGY RESEARCH,0975-5276,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MICROGRAPHICS & OPTICAL TECHNOLOGY,0958-9961,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MICROSIMULATION,1747-5864,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MICROSTRUCTURE AND MATERIALS PROPERTIES,1741-8410,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MIDDLE EAST STUDIES,1471-6380,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MIDDLE EAST STUDIES,0020-7438,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MINING AND GEOLOGICAL ENGINEERING,0269-0136,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MINING AND MINERAL ENGINEERING,1754-890X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MINING ENGINEERING,0263-4546,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MOBILE COMMUNICATIONS,1470-949X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MOBILE LEARNING AND ORGANISATION,1746-725X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MOBILE NETWORK DESIGN AND INNOVATION,1744-2869,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MODELLING & SIMULATION,0228-6203,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF MODELLING, IDENTIFICATION AND CONTROL",1746-6172,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MODERN MATHEMATICS,1559-3894,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MOLECULAR BIOLOGY,0976-0482,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MONETARY ECONOMICS AND FINANCE,1752-0479,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MORAL AND SOCIAL STUDIES,0267-9655,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MULTILINGUALISM,1747-7530,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MULTILINGUALISM,1479-0718,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MULTIPLE RESEARCH APPROACHES,1834-0806,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF MYRIAPODOLOGY,1875-2535,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NANOMANUFACTURING,1746-9392,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NANOPARTICLES,1753-2507,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NANOSCIENCE,0219-581X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NARRATIVE THERAPY AND COMMUNITY WORK,1446-5019,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NATURAL AND ENGINEERING SCIENCES,1307-1149,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NATURAL SCIENCES,2221-1012,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY,1057-2414,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NEMATOLOGY,1368-8774,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NETWORK MANAGEMENT,1099-1190,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NETWORK SECURITY,1816-353X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NETWORK SECURITY,1816-3548,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NETWORKING AND VIRTUAL ORGANISATIONS,1470-9503,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NON-EQUILIBRIUM PROCESSING,1368-9290,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NONLINEAR ANALYSIS AND APPLICATIONS IJNAA [ELECTRONIC ONLY],2008-6822,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NONLINEAR MODELLING IN SCIENCE AND ENGINEERING,1472-085X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NONLINEAR OPERATORS THEORY AND APPLICATIONS,0973-4376,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NONLINEAR SCIENCE,1749-3889,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NONLINEAR SCIENCE,1749-3897,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUCLEAR DESALINATION,1476-914X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUCLEAR ENERGY SCIENCE AND TECHNOLOGY,1741-6361,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF NUCLEAR GOVERNANCE, ECONOMY AND ECOLOGY",1742-4186,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUCLEAR HYDROGEN PRODUCTION AND APPLICATION,1743-4939,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUCLEAR KNOWLEDGE MANAGEMENT,1479-540X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUCLEAR LAW,1741-6388,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUMERICAL ANALYSIS AND MODELING. SERIES B,1923-2942,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUMERICAL ANALYSIS AND MODELING. SERIES B,1923-2950,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUMERICAL METHODS AND APPLICATIONS,0975-0452,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUMERICAL MODELLING,1099-1204,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF NUTS AND RELATED SCIENCES (IJNRS),2008-9937,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OCEAN SYSTEMS MANAGEMENT,1752-6582,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OCEANS AND OCEANOGRAPHY,0973-2667,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OIL PALM,0972-5806,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPEN PROBLEMS IN COMPLEX ANALYSIS,2074-2827,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPEN PROBLEMS IN COMPUTER SCIENCE AND MATHEMATICS. IJOPCM,1998-6262,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPERATIONAL RESEARCH,1745-7653,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPERATIONAL RESEARCH,1745-7645,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,0144-3577,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPERATIONS RESEARCH (TAICHUNG),1813-7148,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPERATIONS RESEARCH (TAICHUNG),1813-713X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPERATIONS RESEARCH AND OPTIMIZATION,0975-3737,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OPERATIONS RESEARCH AND OPTIMIZATION,2231-4741,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF OPTIMIZATION: THEORY, METHODS AND APPLICATIONS",2070-5565,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF OPTIMIZATION: THEORY, METHODS AND APPLICATIONS",2070-6839,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF ORGANIZATION THEORY AND BEHAVIOR,1093-4537,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF ORGANIZATION THEORY AND BEHAVIOR,1532-4273,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY,1047-482X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF OSTEOPOROSIS & METABOLIC DISORDERS,1994-5442,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,1573-7640,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF PARALLEL, EMERGENT AND DISTRIBUTED SYSTEMS (IJPEDS)",1744-5760,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF PARALLEL, EMERGENT AND DISTRIBUTED SYSTEMS (IJPEDS)",1744-5779,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PARASITOLOGY RESEARCH,0975-3702,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PEACE STUDIES,1085-7494,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PEDIATRIC ENDOCRINOLOGY,1687-9848,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PEDIATRICS,1687-9740,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PEPTIDES,1687-9767,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PERVASIVE COMPUTING AND COMMUNICATIONS,1742-7371,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMA AND BIO SCIENCES,0975-6299,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICAL AND BIOLOGICAL ARCHIVES,0976-3333,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICAL AND BIOLOGICAL RESEARCH (IJPBR),0976-285X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICAL MEDICINE,1364-9027,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICAL RESEARCH,1674-0440,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICAL RESEARCH AND BIO-SCIENCE,2277-8713,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICAL SCIENCES AND DRUG RESEARCH,0975-248X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICAL SCIENCES AND RESEARCH (IJPSR),0975-8232,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACEUTICALS ANALYSIS,0975-3079,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACOGNOSY,0976-884X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACY AND LIFE SCIENCES (IJPLS),0976-7126,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACY AND TECHNOLOGY,0975-766X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMACY EDUCATION AND PRACTICE,1557-1017,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHARMTECH RESEARCH,0974-4304,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHILOSOPHICAL STUDIES,0967-2559,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHILOSOPHICAL STUDIES : IJPS,1466-4542,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHYCOLOGY AND PHYCOCHEMISTRY,1815-459X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION & LOGISTICS MANAGEMENT,0960-0035,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHYSICAL EDUCATION,0974-2638,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHYSICAL EDUCATION,0341-8685,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHYSICAL SCIENCES,1992-1950,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PHYTOMEDICINE,0975-0185,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLANT ANIMAL AND ENVIRONMENTAL SCIENCES,2231-4490,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLANT BREEDING AND GENETICS,1819-3595,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLANT GENOMICS,1687-5370,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLANT PATHOLOGY,1996-0719,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLANT PHYSIOLOGY AND BIOCHEMISTRY,2141-2162,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLANT PROTECTION,0974-2670,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLANT SCIENCES (MUZAFFARNAGAR),0973-1547,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PLURALISM AND ECONOMICS EDUCATION,1757-5648,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POISONOUS PLANT RESEARCH,2154-3216,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POLICE SCIENCE AND MANAGEMENT,1461-3557,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POLITICAL ECONOMY,0891-1916,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POLITICS AND ETHICS,1535-4776,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF POLITICS, CULTURE AND SOCIETY",1573-3416,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF POLITICS, CULTURE AND SOCIETY",0891-4486,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POLYMER ANALYSIS AND CHARACTERIZATION,1563-5341,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POLYMERIC MATERIALS,1563-535X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POPULATION GEOGRAPHY,1077-3495,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POSTHARVEST TECHNOLOGY AND INNOVATION,1744-7550,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POULTRY SCIENCE,1682-8356,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF POWER & ENERGY SYSTEMS,1078-3466,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING,1229-8557,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRECISION TECHNOLOGY,1755-2060,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRESS/POLITICS,1040-1620,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRESS/POLITICS,1940-1612,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRIVATE LAW,1753-6235,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PROBIOTICS AND PREBIOTICS,1555-1431,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PROCESS MANAGEMENT AND BENCHMARKING,1460-6739,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PROCUREMENT MANAGEMENT,1753-8432,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRODUCT DEVELOPMENT,1477-9056,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRODUCT LIFECYCLE MANAGEMENT,1743-5110,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH,1366-588X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PRODUCTIVITY AND QUALITY MANAGEMENT,1746-6474,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PROJECT ORGANISATION AND MANAGEMENT,1740-2891,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PUBLIC ADMINISTRATION,1532-4265,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PUBLIC ADMINISTRATION,0190-0692,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PUBLIC POLICY,1740-0600,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PUBLIC SECTOR MANAGEMENT,0951-3558,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PUBLIC SECTOR PERFORMANCE MANAGEMENT,1741-1041,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PURE AND APPLIED MATHEMATICAL SCIENCES,0972-9828,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF PURE AND APPLIED MATHEMATICS,1311-8080,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF QUALITATIVE METHODS,1609-4069,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS AND APPLICATIONS,0973-3590,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF QUALITY & RELIABILITY MANAGEMENT,0265-671X,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF QUALITY, STATISTICS, AND RELIABILITY",1687-7144,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF QUALITY, STATISTICS, AND RELIABILITY",1687-7152,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF RADIATION APPLICATIONS AND INSTRUMENTATION. PART A, APPLIED RADIATION AND ISOTOPES",0883-2889,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF RADIATION APPLICATIONS AND INSTRUMENTATION. PART D, NUCLEAR TRACKS AND RADIATION MEASUREMENTS",1359-0189,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RADIOACTIVE MATERIALS TRANSPORT,0957-476X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RECIRCULATING AQUACULTURE,1547-917X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF REFUGEE LAW,0953-8186,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF REFUGEE LAW,1464-3715,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF REGULATION AND GOVERNANCE,0972-4907,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RELIABILITY AND SAFETY,1479-389X,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF RELIABILITY, QUALITY, AND SAFETY ENGINEERING",0218-5393,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RENEWABLE ENERGY TECHNOLOGY,1757-3971,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RESEARCH AND METHOD IN EDUCATION,1743-727X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RESEARCH AND REVIEWS IN APPLIED SCIENCES,2076-7366,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RESEARCH AND REVIEWS IN APPLIED SCIENCES,2076-734X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RESEARCH IN COMMERCE AND MANAGEMENT,0976-2183,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF RESEARCH IN COMMERCE, ECONOMICS AND MANAGEMENT",2231-4245,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RESEARCH IN FINANCE AND MARKETING,2231-5985,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RESEARCH IN PHARMACEUTICAL AND BIOMEDICAL SCIENCES,2229-3701,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF REVENUE MANAGEMENT,1474-7332,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF REVIEW IN LIFE SCIENCES,2231-2935,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RISK ASSESSMENT AND MANAGEMENT,1466-8297,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES,0020-7624,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES & GEOMECHANICS ABSTRACTS,0148-9062,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF ROTATING MACHINERY,1023-621X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RURAL MANAGEMENT,0973-0052,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF RURAL STUDIES,1023-2001,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SAFETY AND SECURITY IN TOURISM/HOSPITALITY,2250-5105,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SALT LAKE RESEARCH,1037-0544,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SCIENCE & ENGINEERING,0257-7828,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SCIENCE AND MATHEMATICS EDUCATION,1571-0068,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,0950-0693,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF SCIENCE EDUCATION, PART B",2154-8455,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SCIENTIFIC COMPUTING,0973-578X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH,1832-1011,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH (IJSR),1021-0806,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SEDIMENT RESEARCH,1013-7866,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SELF HELP AND SELF CARE,1091-2851,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SEMANTIC COMPUTING,1793-351X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SERVICES AND OPERATIONS MANAGEMENT,1744-2370,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SERVICES AND STANDARDS,1740-8849,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SERVICES OPERATIONS AND INFORMATICS,1741-539X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SERVICES SCIENCES,1753-1446,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SERVICES TECHNOLOGY AND MANAGEMENT,1460-6720,C,Ene 2012 - Dic 2012
"INTERNATIONAL JOURNAL OF SERVICES, ECONOMICS AND MANAGEMENT",1753-0822,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SHAPE MODELING,0218-6543,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SHAPE MODELING,1793-639X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SIGNAL AND IMAGING SYSTEMS ENGINEERING,1748-0698,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SIGNAL PROCESSING,1304-4478,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SIGNAL PROCESSING [ELECTRONIC ONLY],2070-397X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SIMULATION & PROCESS MODELLING,1740-2123,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SIMULATION MODELLING,1726-4529,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SIX SIGMA AND COMPETITIVE ADVANTAGE,1479-2494,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SMALL CRAFT TECHNOLOGY,1740-0694,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIAL ECOLOGY AND SUSTAINABLE DEVELOPMENT (IJSESD),1947-8402,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,0306-8293,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIAL EDUCATION,0889-0293,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIAL HUMANISTIC COMPUTING,1752-6124,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIAL INQUIRY,1307-8364,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIAL SCIENCES,1306-973X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIAL SCIENCES AND EDUCATION,2227-393X,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIOLOGY,0020-7659,C,Ene 2012 - Dic 2012
INTERNATIONAL JOURNAL OF SOCIOLOGY AND ANTHROPOLOGY,2006-988X,C,Ene 2012 - Dic 2012
