journal,issn,category_publindex,year_publindex
South Asia Economic Journal,1391-5614,C,Enero - Diciembre 2018
Sri Lankan Journal of Anaesthesiology,1391-8834,C,Enero - Diciembre 2018
Pedagogika,1392-0340; 2029-0551,B,Enero - Diciembre 2018
Psichologija,1392-0359; 2345-0061,C,Enero - Diciembre 2018
Problemos,1392-1126,B,Enero - Diciembre 2018
Mechanika,1392-1207,C,Enero - Diciembre 2018
Elektronika ir Elektrotechnika,1392-1215,B,Enero - Diciembre 2018
Information Technology and Control,1392-124X,B,Enero - Diciembre 2018
Medziagotyra,1392-1320,B,Enero - Diciembre 2018
Baltic Forestry,1392-1355,B,Enero - Diciembre 2018
"Environmental Research, Engineering and Management",1392-1649; 2029-2139,C,Enero - Diciembre 2018
Botanica Lithuanica,1392-1665; 2029-932X,C,Enero - Diciembre 2018
Politologija,1392-1681,B,Enero - Diciembre 2018
Veterinarija ir Zootechnika,1392-2130,C,Enero - Diciembre 2018
Engineering Economics,1392-2785,A2,Enero - Diciembre 2018
Zemdirbyste,1392-3196,B,Enero - Diciembre 2018
Journal of Civil Engineering and Management,1392-3730,A2,Enero - Diciembre 2018
Nonlinear Analysis: Modelling and Control,1392-5113,B,Enero - Diciembre 2018
Specialusis Ugdymas,1392-5369; 2424-3299,C,Enero - Diciembre 2018
Lithuanian Foreign Policy Review,1392-5504; 1822-9638,C,Enero - Diciembre 2018
Mathematical Modeling and Analysis,1392-6292,A2,Enero - Diciembre 2018
Stomatologija / issued by public institution 'Odontologijos studija' ... [et al.,1392-8589 ].,B,Enero - Diciembre 2018
Journal of Vibroengineering,1392-8716,B,Enero - Diciembre 2018
World of Irish nursing,1393-8088,C,Enero - Diciembre 2018
Malaysian Journal of Nutrition,1394-035X,C,Enero - Diciembre 2018
Malaysian Journal of Medical Sciences,1394-195X,B,Enero - Diciembre 2018
Malaysian Journal of Analytical Sciences,1394-2506,C,Enero - Diciembre 2018
Asian Academy of Management Journal,1394-2603; 2180-4184,C,Enero - Diciembre 2018
Malaysian Journal of Science,1394-3065,C,Enero - Diciembre 2018
Serangga,1394-5130,C,Enero - Diciembre 2018
Malaysian Journal of Library and Information Science,1394-6234,A2,Enero - Diciembre 2018
Al-Shajarah,1394-6870,B,Enero - Diciembre 2018
Malaysian Journal of Soil Science,1394-7990,C,Enero - Diciembre 2018
Kemanusiaan,1394-9330; 1985-8353,A2,Enero - Diciembre 2018
Copenhagen Journal of Asian Studies,1395-4199,B,Enero - Diciembre 2018
Dermatologic Therapy,1396-0296; 1529-8019,A2,Enero - Diciembre 2018
First Monday,1396-0466,A1,Enero - Diciembre 2018
European Journal of Dental Education,1396-5883; 1600-0579,B,Enero - Diciembre 2018
Pediatric Transplantation,1397-3142; 1399-3046,A2,Enero - Diciembre 2018
Transplant Infectious Disease,1398-2273; 1399-3062,A2,Enero - Diciembre 2018
Bipolar Disorders,1398-5647; 1399-5618,A1,Enero - Diciembre 2018
Traffic,1398-9219; 1600-0854,A1,Enero - Diciembre 2018
Pediatric Diabetes,1399-543X; 1399-5448,A1,Enero - Diciembre 2018
Insect Systematics and Evolution,1399-560X,A2,Enero - Diciembre 2018
Journal of Coastal Conservation,1400-0350,B,Enero - Diciembre 2018
Electronic Journal of Information Technology in Construction,1400-6529; 1403-6835,A2,Enero - Diciembre 2018
Logopedics Phoniatrics Vocology,1401-5439,A2,Enero - Diciembre 2018
Scandinavian Cardiovascular Journal,1401-7431; 1651-2006,A2,Enero - Diciembre 2018
Human IT,1402-1501; 1402-151X,C,Enero - Diciembre 2018
Applied Vegetation Science,1402-2001,A1,Enero - Diciembre 2018
Forum for Nordic Dermato-Venerology,1402-2915,C,Enero - Diciembre 2018
Journal of Nonlinear Mathematical Physics,1402-9251,A2,Enero - Diciembre 2018
Nordicom Review,1403-1108; 2001-5119,A2,Enero - Diciembre 2018
Scandinavian Journal of Public Health,1403-4948; 1651-1905,A2,Enero - Diciembre 2018
"Housing, Theory and Society",1403-6096; 1651-2278,A1,Enero - Diciembre 2018
Hygiea Internationalis,1403-8668; 1404-4013,C,Enero - Diciembre 2018
Journal of Intercultural Communication,1404-1634,A2,Enero - Diciembre 2018
Journal of Scandinavian Studies in Criminology and Crime Prevention,1404-3858; 1651-2340,A2,Enero - Diciembre 2018
Central Asia and the Caucasus,1404-6091; 1403-7068,B,Enero - Diciembre 2018
Revista Mexicana de Enfermeria Cardiologica,1405-0315,C,Enero - Diciembre 2018
Madera Bosques,1405-0471,B,Enero - Diciembre 2018
Enfermedades Infecciosas y Microbiologia,1405-0994,C,Enero - Diciembre 2018
Politica y Gobierno,1405-1060; 1665-2037,A2,Enero - Diciembre 2018
Gestion y Politica Publica,1405-1079,C,Enero - Diciembre 2018
Psicología y Salud,1405-1109,C,Enero - Diciembre 2018
Convergencia,1405-1435,B,Enero - Diciembre 2018
America Latina en la Historia Economica,1405-2253,A2,Enero - Diciembre 2018
Agrociencia,1405-3195,B,Enero - Diciembre 2018
Boletin de la Sociedad Geologica Mexicana,1405-3322,B,Enero - Diciembre 2018
Computacion y Sistemas,1405-5546,B,Enero - Diciembre 2018
Revista Mexicana de Investigacion Educativa,1405-6666,B,Enero - Diciembre 2018
Papeles de Poblacion,1405-7425,B,Enero - Diciembre 2018
Cuestiones Constitucionales,1405-9193; 2448-4881,C,Enero - Diciembre 2018
Archivos de Cardiologia de Mexico,1405-9940,B,Enero - Diciembre 2018
Trames,1406-0922,C,Enero - Diciembre 2018
Folklore (Estonia),1406-0957,B,Enero - Diciembre 2018
Baltic Journal of Economics,1406-099X,A2,Enero - Diciembre 2018
Folia Cryptogamica Estonica,1406-2070; 1736-7786,A2,Enero - Diciembre 2018
Acta et Commentationes Universitatis Tartuensis de Mathematica,1406-2283; 2228-4699,C,Enero - Diciembre 2018
Kunstiteaduslikke Uurimusi,1406-2860,B,Enero - Diciembre 2018
Acta Historica Tallinnensia,1406-2925; 1736-7476,C,Enero - Diciembre 2018
Estonian Journal of Archaeology,1406-2933; 1736-7484,A1,Enero - Diciembre 2018
Ajalooline Ajakiri,1406-3859; 2228-3897,C,Enero - Diciembre 2018
Tuna,1406-4030,B,Enero - Diciembre 2018
Sign Systems Studies,1406-4243,B,Enero - Diciembre 2018
Usuteaduslik Ajakiri,1406-6564,B,Enero - Diciembre 2018
Agronomy Research,1406-894X,A2,Enero - Diciembre 2018
Forestry Studies,1406-9954,B,Enero - Diciembre 2018
"Proceedings of the Latvian Academy of Sciences, Section B: Natural, Exa","1407-009X ct, and Applied Sciences",C,Enero - Diciembre 2018
Religiski-Filozofiski Raksti,1407-1908,C,Enero - Diciembre 2018
Letonica,1407-3110,B,Enero - Diciembre 2018
Transport and Telecommunication,1407-6160; 1407-6179,A2,Enero - Diciembre 2018
Baltic Journal of Coleopterology,1407-8619,B,Enero - Diciembre 2018
Journal of Teacher Education for Sustainability,1407-8724; 1691-5534,B,Enero - Diciembre 2018
Anthropological Notebooks,1408-032X; 2232-3716,B,Enero - Diciembre 2018
Acta Historiae Artis Slovenica,1408-0419,A2,Enero - Diciembre 2018
Slovenski Jezik,1408-2616; 1581-1271,B,Enero - Diciembre 2018
"Annales, Series Historia Naturalis",1408-533X,B,Enero - Diciembre 2018
Journal of International Relations and Development,1408-6980; 1581-1980,A1,Enero - Diciembre 2018
Documenta Praehistorica,1408-967X,A1,Enero - Diciembre 2018
Lankesteriana,1409-3871,A2,Enero - Diciembre 2018
Journal of Special Education and Rehabilitation,1409-6099; 1857-663X,C,Enero - Diciembre 2018
Macedonian Veterinary Review,1409-7621; 1857-7415,B,Enero - Diciembre 2018
Critical Care and Shock,1410-7767,C,Enero - Diciembre 2018
Gadjah Mada International Journal of Business,1411-1128,C,Enero - Diciembre 2018
Indonesian Journal of Chemistry,1411-9420,B,Enero - Diciembre 2018
Biodiversitas,1412-033X; 2085-4722,C,Enero - Diciembre 2018
Reproducao e Climaterio,1413-2087,C,Enero - Diciembre 2018
Revista Brasileira de Educacao,1413-2478; 1809-449X,B,Enero - Diciembre 2018
Estudos de Psicologia (Natal),1413-294X,C,Enero - Diciembre 2018
Brazilian Journal of Physical Therapy,1413-3555; 1809-9246,A1,Enero - Diciembre 2018
Engenharia Sanitaria e Ambiental,1413-4152,B,Enero - Diciembre 2018
Revista de Psicanálise da SPPA,1413-4438,C,Enero - Diciembre 2018
Boletim de Ciencias Geodesicas,1413-4853,B,Enero - Diciembre 2018
Revista Brasileira de Educacao Especial,1413-6538,B,Enero - Diciembre 2018
Ciencia e Agrotecnologia,1413-7054; 1981-1829,A2,Enero - Diciembre 2018
Psicologia em Estudo,1413-7372; 1807-0329,B,Enero - Diciembre 2018
Tempo (Brazil),1413-7704; 1980-542X,B,Enero - Diciembre 2018
Acta Ortopedica Brasileira,1413-7852,B,Enero - Diciembre 2018
IRRIGA,1413-7895,B,Enero - Diciembre 2018
Economia Aplicada,1413-8050; 1980-5330,B,Enero - Diciembre 2018
Ciencia e Saude Coletiva,1413-8123; 1678-4561,A2,Enero - Diciembre 2018
Psicologia Escolar e Educacional,1413-8557; 2175-3539,C,Enero - Diciembre 2018
Brazilian Journal of Infectious Diseases,1413-8670,A2,Enero - Diciembre 2018
Scientia Forestalis/Forest Sciences,1413-9324,A2,Enero - Diciembre 2018
Brazilian Journal of Veterinary Research and Animal Science,1413-9596; 1678-4456,B,Enero - Diciembre 2018
Perspectivas em Ciencia da Informacao,1413-9936,A2,Enero - Diciembre 2018
Revista de Historia Regional,1414-0055,B,Enero - Diciembre 2018
Revista Brasileira de Neurologia e Psiquiatria,1414-0365,C,Enero - Diciembre 2018
"Interface: Comunicacao, Saude, Educacao",1414-3283,A2,Enero - Diciembre 2018
Historia da Educacao,1414-3518; 2236-3459,C,Enero - Diciembre 2018
Ambiente & Sociedade,1414-753X,B,Enero - Diciembre 2018
Escola Anna Nery Revista de Enfermagem,1414-8145,C,Enero - Diciembre 2018
Cogitare Enfermagem,1414-8536,C,Enero - Diciembre 2018
Floresta e Ambiente,1415-0980; 2179-8087,B,Enero - Diciembre 2018
Revista Brasileira de Engenharia Agricola e Ambiental,1415-4366,A2,Enero - Diciembre 2018
Revista Latinoamericana de Psicopatologia Fundamental,1415-4714; 1984-0381,C,Enero - Diciembre 2018
Genetics and Molecular Biology,1415-4757,B,Enero - Diciembre 2018
Revista de Nutricao,1415-5273,B,Enero - Diciembre 2018
Revista Brasileira de Epidemiologia,1415-790X,B,Enero - Diciembre 2018
Revista Brasileira de Cineantropometria e Desempenho Humano,1415-8426; 1980-0037,C,Enero - Diciembre 2018
Sociedade e Cultura,1415-8566; 1980-8194,C,Enero - Diciembre 2018
Motriz. Revista de Educacao Fisica,1415-9805; 1980-6574,B,Enero - Diciembre 2018
Revista de Economia Contemporanea,1415-9848,C,Enero - Diciembre 2018
Dialogos,1415-9945; 2177-2940,C,Enero - Diciembre 2018
"Periodica Polytechnica, Social and Management Sciences",1416-3837,A2,Enero - Diciembre 2018
Electronic Journal of Qualitative Theory of Differential Equations,1417-3875,A2,Enero - Diciembre 2018
Mentalhigiene es Pszichoszomatika,1419-8126; 1786-3759,C,Enero - Diciembre 2018
Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai,1419-8711 Egyesulet lapja = official journal of t,A2 he Hungarian Associatio,Enero - Diciembre 2018 n of Psychopharmacology
Computational Geosciences,1420-0597,A1,Enero - Diciembre 2018
Environmental Modeling and Assessment,1420-2026; 1573-2967,A2,Enero - Diciembre 2018
Frontiers of oral biology,1420-2433; 1662-3770,B,Enero - Diciembre 2018
Psychologie du Travail et des Organisations,1420-2530,C,Enero - Diciembre 2018
Audiology and Neuro-Otology,1420-3030; 1421-9700,A1,Enero - Diciembre 2018
Molecules,1420-3049,A1,Enero - Diciembre 2018
Indoor and Built Environment,1420-326X,A2,Enero - Diciembre 2018
Kidney and Blood Pressure Research,1420-4096; 1423-0143,A2,Enero - Diciembre 2018
Gynakologie für Hausarzte,1420-6811,C,Enero - Diciembre 2018
Cellular and Molecular Life Sciences,1420-682X; 1420-9071,A1,Enero - Diciembre 2018
Dementia and Geriatric Cognitive Disorders,1420-8008; 1421-9824,A1,Enero - Diciembre 2018
Swiss Journal of Psychology,1421-0185; 1662-0879,B,Enero - Diciembre 2018
Current problems in dermatology,1421-5721,A2,Enero - Diciembre 2018
Endocrine development,1421-7082,A2,Enero - Diciembre 2018
International Journal of Molecular Sciences,1422-0067,A1,Enero - Diciembre 2018
Schweizerische Zeitschrift für Sportmedizin und Sporttraumatologie,1422-0644,C,Enero - Diciembre 2018
Journal of World Intellectual Property,1422-2213; 1747-1796,B,Enero - Diciembre 2018
Zeitschrift für Kinder- und Jugendpsychiatrie und Psychotherapie,1422-4917,B,Enero - Diciembre 2018
Results in Mathematics,1422-6383,A2,Enero - Diciembre 2018
Cells Tissues Organs,1422-6405; 1422-6421,A2,Enero - Diciembre 2018
Journal of Mathematical Fluid Mechanics,1422-6928; 1422-6952,A1,Enero - Diciembre 2018
Physics in Perspective,1422-6944; 1422-6960,A1,Enero - Diciembre 2018
MolBank,1422-8599,C,Enero - Diciembre 2018
Kardiovaskulare Medizin,1423-5528; 1662-629X,C,Enero - Diciembre 2018
Annales Henri Poincare,1424-0637; 1424-0661,A1,Enero - Diciembre 2018
JMM International Journal on Media Management,1424-1277,A1,Enero - Diciembre 2018
Diversity,1424-2818,A1,Enero - Diciembre 2018
Journal of Evolution Equations,1424-3199; 1424-3202,A1,Enero - Diciembre 2018
Pancreatology,1424-3903; 1424-3911,A2,Enero - Diciembre 2018
Revue Internationale de Criminologie et de Police Technique et Scientifiq,1424-4683 ue,B,Enero - Diciembre 2018
Studies in Communication Sciences,1424-4896,C,Enero - Diciembre 2018
Swiss Political Science Review,1424-7755; 1662-6370,A1,Enero - Diciembre 2018
Swiss Medical Weekly,1424-7860; 1424-3997,A2,Enero - Diciembre 2018
Sensors,1424-8220; 1424-3210,A2,Enero - Diciembre 2018
Pharmaceuticals,1424-8247,A1,Enero - Diciembre 2018
Cytogenetic and Genome Research,1424-8581; 1424-859X,B,Enero - Diciembre 2018
NeuroSignals,1424-862X; 1424-8638,B,Enero - Diciembre 2018
Milan Journal of Mathematics,1424-9286,A2,Enero - Diciembre 2018
Logic and Logical Philosophy,1425-3305,A1,Enero - Diciembre 2018
Polish Journal of Medical Physics and Engineering,1425-4689,C,Enero - Diciembre 2018
Rynek Energii,1425-5960,B,Enero - Diciembre 2018
Przekladaniec,1425-6851; 1689-1864,B,Enero - Diciembre 2018
Journal of Applied Analysis,1425-6908,C,Enero - Diciembre 2018
Zywnosc. Nauka. Technologia. Jakosc/Food. Science Technology. Qualit,1425-6959 y,B,Enero - Diciembre 2018
"Cement, Wapno, Beton",1425-8129,A2,Enero - Diciembre 2018
Cellular and Molecular Biology Letters,1425-8153; 1689-1392,B,Enero - Diciembre 2018
Annals of Transplantation,1425-9524; 2329-0358,B,Enero - Diciembre 2018
Central-European Journal of Immunology,1426-3912,B,Enero - Diciembre 2018
Geologos,1426-8981; 2080-6574,B,Enero - Diciembre 2018
Polski Merkuriusz Lekarski,1426-9686,C,Enero - Diciembre 2018
New Medicine,1427-0994,C,Enero - Diciembre 2018
Alergia Astma Immunologia,1427-3101,C,Enero - Diciembre 2018
Archives of Electrical Engineering,1427-4221; 2300-2506,B,Enero - Diciembre 2018
Journal of Plant Protection Research,1427-4345,A2,Enero - Diciembre 2018
Rehabilitacja Medyczna,1427-9622,C,Enero - Diciembre 2018
Mechanics and Mechanical Engineering,1428-1511,B,Enero - Diciembre 2018
Wspolczesna Onkologia,1428-2526,B,Enero - Diciembre 2018
Medycyna wieku rozwojowego,1428-345X,B,Enero - Diciembre 2018
Journal of Theoretical and Applied Mechanics,1429-2955; 2543-6309,B,Enero - Diciembre 2018
Journal of Water and Land Development,1429-7426; 2083-4535,A2,Enero - Diciembre 2018
Linguistic Typology,1430-0532; 1613-415X,A2,Enero - Diciembre 2018
Internationale Politik,1430-175X,C,Enero - Diciembre 2018
GIS-Business,1430-3663,C,Enero - Diciembre 2018
Grundwasser,1430-483X; 1432-1165,A2,Enero - Diciembre 2018
Applied Rheology,1430-6395; 1617-8106,B,Enero - Diciembre 2018
International Journal of Practical Theology,1430-6921,A1,Enero - Diciembre 2018
Documenta Mathematica,1431-0635; 1431-0643,A1,Enero - Diciembre 2018
Extremophiles,1431-0651; 1433-4909,A2,Enero - Diciembre 2018
Hydrogeology Journal,1431-2174,A1,Enero - Diciembre 2018
TURKIC LANGUAGES,1431-4983,C,Enero - Diciembre 2018
Biological Chemistry,1431-6730; 1437-4315,A1,Enero - Diciembre 2018
Theory in Biosciences,1431-7613,A2,Enero - Diciembre 2018
Microscopy and Microanalysis,1431-9276; 1435-8115,A2,Enero - Diciembre 2018
Zeitschrift fur Arznei- und Gewurzpflanzen,1431-9292,C,Enero - Diciembre 2018
Gesundheitsokonomie und Qualitatsmanagement,1432-2625; 1439-4049,B,Enero - Diciembre 2018
Mathematical Methods of Operations Research,1432-2994; 1432-5217,A1,Enero - Diciembre 2018
Theory of Computing Systems,1432-4350; 1433-0490,B,Enero - Diciembre 2018
International Journal on Digital Libraries,1432-5012,A2,Enero - Diciembre 2018
Clinical Oral Investigations,1432-6981; 1436-3771,A1,Enero - Diciembre 2018
Soft Computing,1432-7643; 1433-7479,A2,Enero - Diciembre 2018
Environmental Economics and Policy Studies,1432-847X,A2,Enero - Diciembre 2018
Journal of Solid State Electrochemistry,1432-8488,A1,Enero - Diciembre 2018
Theoretical Chemistry Accounts,1432-881X; 1432-2234,A2,Enero - Diciembre 2018
Materials Research Innovations,1432-8917; 1433-075X,B,Enero - Diciembre 2018
Somnologie,1432-9123; 1439-054X,C,Enero - Diciembre 2018
Computing and Visualization in Science,1432-9360,B,Enero - Diciembre 2018
Musik und Asthetik,1432-9425,C,Enero - Diciembre 2018
Ecosystems,1432-9840; 1435-0629,A1,Enero - Diciembre 2018
Journal of Psychology in Africa,1433-0237; 1815-5626,C,Enero - Diciembre 2018
International Journal on Software Tools for Technology Transfer,1433-2779; 1433-2787,B,Enero - Diciembre 2018
International Journal on Document Analysis and Recognition,1433-2833,A2,Enero - Diciembre 2018
Hyle,1433-5158; 1617-4240,A2,Enero - Diciembre 2018
Lymphologie in Forschung und Praxis,1433-5255,C,Enero - Diciembre 2018
Artificial Life and Robotics,1433-5298,B,Enero - Diciembre 2018
Journal of Group Theory,1433-5883,A2,Enero - Diciembre 2018
PTT: Persönlichkeitsstörungen Theorie und Therapie,1433-6308,C,Enero - Diciembre 2018
Clinical Laboratory,1433-6510,B,Enero - Diciembre 2018
Zeitschrift für Kristallographie - New Crystal Structures,1433-7266,C,Enero - Diciembre 2018
Brain Tumor Pathology,1433-7398,A2,Enero - Diciembre 2018
Pattern Analysis and Applications,1433-7541; 1433-755X,A2,Enero - Diciembre 2018
Angewandte Chemie - International Edition,1433-7851; 1521-3773,A1,Enero - Diciembre 2018
Journal for Geometry and Graphics,1433-8157,C,Enero - Diciembre 2018
"Perspectives in Plant Ecology, Evolution and Systematics",1433-8319,A1,Enero - Diciembre 2018
Living Reviews in Relativity,1433-8351,A1,Enero - Diciembre 2018
Zeitschrift fur Angewandte Linguistik,1433-9889; 2190-0191,C,Enero - Diciembre 2018
Klinische Neurophysiologie,1434-0275; 1439-4081,C,Enero - Diciembre 2018
Tierarztliche Praxis Ausgabe G: Grosstiere - Nutztiere,1434-1220,B,Enero - Diciembre 2018
Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere,1434-1239,B,Enero - Diciembre 2018
Archives of Women's Mental Health,1434-1816; 1435-1102,A1,Enero - Diciembre 2018
European Journal of Organic Chemistry,1434-193X,A1,Enero - Diciembre 2018
European Journal of Inorganic Chemistry,1434-1948,A1,Enero - Diciembre 2018
International Review of Hydrobiology,1434-2944; 1522-2632,A1,Enero - Diciembre 2018
Protist,1434-4610,A2,Enero - Diciembre 2018
Information-Wissenschaft und Praxis,1434-4653,B,Enero - Diciembre 2018
Review of Economic Design,1434-4742; 1434-4750,B,Enero - Diciembre 2018
Granular Matter,1434-5021; 1434-7636,A2,Enero - Diciembre 2018
Journal of Human Genetics,1434-5161; 1435-232X,A2,Enero - Diciembre 2018
Journal of Orofacial Orthopedics,1434-5293,A2,Enero - Diciembre 2018
European Physical Journal A,1434-6001; 1434-601X,A1,Enero - Diciembre 2018
European Physical Journal B,1434-6028; 1434-6036,A2,Enero - Diciembre 2018
European Physical Journal C,1434-6044; 1434-6052,A1,Enero - Diciembre 2018
European Physical Journal D,1434-6060,B,Enero - Diciembre 2018
Notfall und Rettungsmedizin,1434-6222,B,Enero - Diciembre 2018
Clinical Chemistry and Laboratory Medicine,1434-6621; 1437-4331,A1,Enero - Diciembre 2018
Zeitschrift fur Erziehungswissenschaft,1434-663X; 1862-5215,A2,Enero - Diciembre 2018
Journal of Artificial Organs,1434-7229; 1619-0904,B,Enero - Diciembre 2018
FOG - Freiberg Online Geoscience,1434-7512,C,Enero - Diciembre 2018
AEU - International Journal of Electronics and Communications,1434-8411,A2,Enero - Diciembre 2018
Technische Sicherheit,1434-9728; 1436-4948,C,Enero - Diciembre 2018
Journal of Wood Science,1435-0211; 1611-4663,A1,Enero - Diciembre 2018
Zoosystematics and Evolution,1435-1935; 1860-0743,B,Enero - Diciembre 2018
Deutsche Entomologische Zeitschrift,1435-1951; 1522-2403,B,Enero - Diciembre 2018
Langenbeck's Archives of Surgery,1435-2443; 1435-2451,A1,Enero - Diciembre 2018
Central European Journal of Operations Research,1435-246X,B,Enero - Diciembre 2018
LIBER Quarterly,1435-5205,A1,Enero - Diciembre 2018
"Cognition, Technology and Work",1435-5558; 1435-5566,A1,Enero - Diciembre 2018
Journal of Geographical Systems,1435-5930; 1435-5949,A2,Enero - Diciembre 2018
Economics of Governance,1435-6104; 1435-8131,A2,Enero - Diciembre 2018
International Journal for Ion Mobility Spectrometry,1435-6163; 1865-4584,A2,Enero - Diciembre 2018
Plant Biology,1435-8603,A1,Enero - Diciembre 2018
Animal Cognition,1435-9448; 1435-9456,A1,Enero - Diciembre 2018
Bulletin of Engineering Geology and the Environment,1435-9529; 1435-9537,A1,Enero - Diciembre 2018
Journal of the European Mathematical Society,1435-9855; 1435-9863,A1,Enero - Diciembre 2018
Demographic Research,1435-9871,A1,Enero - Diciembre 2018
Zeitschrift für Soziologie der Erziehung und Socialisation/Journal for Soci,1436-1957 ology of Education and Socialization,B,Enero - Diciembre 2018
Marine Biotechnology,1436-2228,A1,Enero - Diciembre 2018
Stochastic Environmental Research and Risk Assessment,1436-3240; 1436-3259,A1,Enero - Diciembre 2018
Gastric Cancer,1436-3291; 1436-3305,A1,Enero - Diciembre 2018
Regional Environmental Change,1436-3798,A2,Enero - Diciembre 2018
WT Werkstattstechnik,1436-4980,B,Enero - Diciembre 2018
European Journal of Nutrition,1436-6207; 1436-6215,A1,Enero - Diciembre 2018
Trauma und Berufskrankheit,1436-6274,C,Enero - Diciembre 2018
Journal of Plant Nutrition and Soil Science,1436-8730; 1522-2624,A1,Enero - Diciembre 2018
Wasser und Abfall,1436-9095,C,Enero - Diciembre 2018
Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,1436-9990; 1437-1588,B,Enero - Diciembre 2018
Metaphysica,1437-2053,A2,Enero - Diciembre 2018
Zeitschrift für Familienforschung,1437-2940,B,Enero - Diciembre 2018
International Journal of Earth Sciences,1437-3254; 1437-3262,A1,Enero - Diciembre 2018
Forest Pathology,1437-4781; 1439-0329,A1,Enero - Diciembre 2018
Advanced Engineering Materials,1438-1656; 1527-2648,A1,Enero - Diciembre 2018
European Food Research and Technology,1438-2377; 1438-2385,A1,Enero - Diciembre 2018
MMW Fortschritte der Medizin,1438-3276,C,Enero - Diciembre 2018
Zeitschrift für Psychosomatische Medizin und Psychotherapie,1438-3608; 2196-8349,A2,Enero - Diciembre 2018
Helgoland Marine Research,1438-387X,A2,Enero - Diciembre 2018
Population Ecology,1438-3896; 1438-390X,A1,Enero - Diciembre 2018
International Journal of Medical Microbiology,1438-4221; 1618-0607,A1,Enero - Diciembre 2018
International Journal of Hygiene and Environmental Health,1438-4639,A1,Enero - Diciembre 2018
Journal of Material Cycles and Waste Management,1438-4957; 1611-8227,A2,Enero - Diciembre 2018
Forum Qualitative Sozialforschung,1438-5627,A2,Enero - Diciembre 2018
Macromolecular Materials and Engineering,1438-7492; 1439-2054,A1,Enero - Diciembre 2018
European Journal of Lipid Science and Technology,1438-7697; 1438-9312,A1,Enero - Diciembre 2018
Dermatologie in Beruf und Umwelt,1438-776X; 1616-7090,C,Enero - Diciembre 2018
Functional and Integrative Genomics,1438-793X; 1438-7948,A1,Enero - Diciembre 2018
RoFo Fortschritte auf dem Gebiet der Rontgenstrahlen und der Bildgeben,1438-9029; 1438-9010 den Verfahren,B,Enero - Diciembre 2018
Journal of Soils and Sediments,1439-0108,A1,Enero - Diciembre 2018
Hydrologie und Wasserbewirtschaftung,1439-1783,B,Enero - Diciembre 2018
Basic and Applied Ecology,1439-1791,A1,Enero - Diciembre 2018
ChemBioChem,1439-4227; 1439-7633,A1,Enero - Diciembre 2018
ChemPhysChem,1439-4235; 1439-7641,A1,Enero - Diciembre 2018
Journal of Medical Internet Research,1439-4456; 1438-8871,A1,Enero - Diciembre 2018
Neurophysiologie-Labor,1439-4847; 1876-4487,C,Enero - Diciembre 2018
Organisms Diversity and Evolution,1439-6092,A1,Enero - Diciembre 2018
European Journal of Applied Physiology,1439-6319; 1439-6327,A1,Enero - Diciembre 2018
Modern Rheumatology,1439-7595; 1439-7609,A2,Enero - Diciembre 2018
"Acta Mathematica Sinica, English Series",1439-8516; 1439-7617,B,Enero - Diciembre 2018
Limnology,1439-8621; 1439-863X,A2,Enero - Diciembre 2018
Nachrichten aus der Chemie,1439-9598,C,Enero - Diciembre 2018
International Journal of Fluid Power,1439-9776,B,Enero - Diciembre 2018
Suchttherapie,1439-9903,C,Enero - Diciembre 2018
Journal of Science and Medicine in Sport,1440-2440; 1878-1861,A1,Enero - Diciembre 2018
Australasian Journal on Ageing,1440-6381; 1741-6612,A1,Enero - Diciembre 2018
Journal of Sociology,1440-7833,A2,Enero - Diciembre 2018
Critical Horizons,1440-9917; 1568-5160,A2,Enero - Diciembre 2018
Nursing and Health Sciences,1441-0745; 1442-2018,A1,Enero - Diciembre 2018
"Research Report - University of Sydney, Department of Civil Engineering",1441-2713,C,Enero - Diciembre 2018
Critical Care and Resuscitation,1441-2772,A1,Enero - Diciembre 2018
Sport Management Review,1441-3523,A1,Enero - Diciembre 2018
Australasian Marketing Journal,1441-3582; 1839-3349,B,Enero - Diciembre 2018
"Neonatal, Paediatric and Child Health Nursing",1441-6638,B,Enero - Diciembre 2018
Journal of the Virtual Explorer,1441-8126; 1441-8142,A2,Enero - Diciembre 2018
Health and history,1442-1771,C,Enero - Diciembre 2018
Clinical and Experimental Ophthalmology,1442-6404; 1442-9071,A1,Enero - Diciembre 2018
Ecological Management and Restoration,1442-7001,A2,Enero - Diciembre 2018
Journal of Occupational Science,1442-7591,A1,Enero - Diciembre 2018
Austral Ecology,1442-9985,A2,Enero - Diciembre 2018
International Sports Studies,1443-0770,C,Enero - Diciembre 2018
Australian Journal of Adult Learning,1443-1394,A2,Enero - Diciembre 2018
International Education Journal,1443-1475,B,Enero - Diciembre 2018
Journal of Population Research,1443-2447,A2,Enero - Diciembre 2018
Medicine Today,1443-430X; 2203-0794,C,Enero - Diciembre 2018
Electronic Journal of Structural Engineering,1443-9255,B,Enero - Diciembre 2018
Heart Lung and Circulation,1443-9506; 1444-2892,A2,Enero - Diciembre 2018
Brain Impairment,1443-9646; 1839-5252,B,Enero - Diciembre 2018
Qualitative Research Journal,1443-9883; 1448-0980,B,Enero - Diciembre 2018
